Auteur: ZhenZhen ∾ | Channel: 💬-𝘓𝘦-𝘨𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Djfxmjddpudoyo | Msg_id: 817558144074121258
Msg_id: 817798046136926289 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: JPPPPPPPPPPPPPPP
Msg_id: 817798050301870080 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817798070921592864 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: je l'ai trouvé sur four
Msg_id: 817798106950533172 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817798121953951834 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: BAHAHHAHAH JPPPPPP
Msg_id: 817798140534587433 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: mais il est gentil
Msg_id: 817798176672317480 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p crazy bitch buckcherry
Msg_id: 817798176848871494 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: zokoww
Msg_id: 817798185238003713 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: parleeeee
Msg_id: 817798204602449972 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p thristy
Msg_id: 817798823728381982 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p lady gaga telephone lyrics
Msg_id: 817798856829042744 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p just dance gaga
Msg_id: 817798879486935070 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p hey hey gaga
Msg_id: 817798919404388426 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 👀 ❤️
Msg_id: 817799095069835284 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: cette musique 👀
Msg_id: 817799137855799306 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p alejandro lady gaga
Msg_id: 817799160619073547 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: j'ai l'impression d'etre dans un casino
Msg_id: 817799190100705302 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817799248879550474 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p you got me crazy britney
Msg_id: 817799349613756447 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p work bitch britney
Msg_id: 817799392337068066 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p buwugf
Msg_id: 817799417372999681 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p giaw
Msg_id: 817799430237061141 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p toxic britney
Msg_id: 817799495537524787 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p baby madison
Msg_id: 817799613574676551 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: le pauvre
Msg_id: 817799758965637140 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: <@!762744474182484000>  can u repeat
Msg_id: 817799782864519168 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: pls
Msg_id: 817799819220746280 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817799826291818557 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: JPPPPPP
Msg_id: 817799862010642483 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: maira le giga rat
Msg_id: 817799865630195742 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817799872035291146 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: JPPPPPP
Msg_id: 817799886900428831 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: l'accent
Msg_id: 817799899356594226 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: déguelasse
Msg_id: 817800087806672946 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: OUIIII
Msg_id: 817800231739457567 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: c'est un film ca
Msg_id: 817800281977782293 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817800333178044441 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: QUUUOIIIIIIII
Msg_id: 817800339620364288 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817800872821129237 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: https://discord.gg/RRzTdDsj
Msg_id: 817800896225607771 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: BAHAHHHA
Msg_id: 817801451430215690 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: <@!503826313803595786>  jtm
Msg_id: 817801817592430613 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: https://disboard.org/fr/server/284308116932395018
Msg_id: 817801875402522636 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: ce serv
Msg_id: 817801888627687424 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: https://disboard.org/fr/server/284308116932395018
Msg_id: 817801923452993626 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: <@!466700738194833411>
Msg_id: 817801980897787904 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: ouiiii
Msg_id: 817801987898474576 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: nooon
Msg_id: 817801998094827620 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817802009758400583 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: on y go ?
Msg_id: 817802031012118549 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 😭
Msg_id: 817802041371656192 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: BAHAHAHAH
Msg_id: 817802444645203978 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: https://discord.gg/AuCTVbVr
Msg_id: 817802455667572767 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Ils sont en voc
Msg_id: 817802479336292383 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Un serv que j'ai troll
Msg_id: 817802614744940585 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 🧐
Msg_id: 817803681533394966 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: <@!343038094213382145>
Msg_id: 817803687446446132 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: ???
Msg_id: 817803728132112385 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: <@!343038094213382145>
Msg_id: 817803780619239425 | Auteur: Ryuji🐉 | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: Donne pas de sperm à ces gens Att jfini ma semaine de taff jvais les insulter ces chiens
Msg_id: 817803821610696762 | Auteur: Zokow 🌴 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: oui ?
Msg_id: 817803833740623932 | Auteur: Zokow 🌴 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: <@!752940390591758346>
Msg_id: 817804154469613568 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Viens ds le serv
Msg_id: 817804468560199680 | Auteur: Sabrina ✪ | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: 🥰
Msg_id: 817804573028777994 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p ashe 22 balafre
Msg_id: 817804605358342175 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -skip
Msg_id: 817804836551655424 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰-2 | Message: r!play lamif luiz gustavo
Msg_id: 817804954949124117 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰-2 | Message: r!play hooss a la gustavo
Msg_id: 817805585713725480 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰-2 | Message: r!play lamif sanson
Msg_id: 817806743996071956 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰-2 | Message: r!play lamif lopez
Msg_id: 817807214516502578 | Auteur: aomine | Channel: 〘🎎〙𝘔𝘢𝘯𝘨𝘢𝘴-𝘈𝘯𝘪𝘮𝘦𝘴 | Message: https://tenor.com/view/kagami-aomine-gif-7637154
Msg_id: 817807425356824586 | Auteur: c moi wsh | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: <@!463834698230005760>  dis lui bon toutou
Msg_id: 817807465252126769 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: il ma ban aussi
Msg_id: 817807468565364787 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: xD
Msg_id: 817807887153365012 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰-2 | Message: r!play negrito senpai kuruko
Msg_id: 817808345137938473 | Auteur: aomine | Channel: 〘🎎〙𝘔𝘢𝘯𝘨𝘢𝘴-𝘈𝘯𝘪𝘮𝘦𝘴 | Message: https://tenor.com/view/aomine-gif-7625025
Msg_id: 817808498359664690 | Auteur: aomine | Channel: 〘🎎〙𝘔𝘢𝘯𝘨𝘢𝘴-𝘈𝘯𝘪𝘮𝘦𝘴 | Message: aomineeeeee >>>>>>>>
Msg_id: 817808671034834964 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 
Msg_id: 817808782511177770 | Auteur: aomine | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰-2 | Message: r!play vladimir cauchemar freeze
Msg_id: 817809673130082355 | Auteur: Sabrina ✪ | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: <@&813309527444291604>  je peux faire un partenariat avec tomy ?
Msg_id: 817809682437242880 | Auteur: Zartag | Channel: 〘🥳〙𝘉𝘪𝘦𝘯𝘷𝘦𝘯𝘶𝘦 | Message: 
Msg_id: 817809690322010143 | Auteur: Sabrina ✪ | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: mais il a été ban de ce serv
Msg_id: 817809714661556297 | Auteur: Zartag | Channel: verification | Message: rqgito
Msg_id: 817809769553068052 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: <@!807677711866658866>  bvn bg
Msg_id: 817809778768085092 | Auteur: absolut maïrouille la débrouille | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: si il est banni c pas pour rien
Msg_id: 817809781641052162 | Auteur: adalia | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: Perso oui car il est sympa le munot
Msg_id: 817809808618815518 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: mercé
Msg_id: 817809811416547339 | Auteur: adalia | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: Si
Msg_id: 817809822937251890 | Auteur: Sabrina ✪ | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: c'est celui que akiro n'aime pas
Msg_id: 817809823470452758 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: sdk ?
Msg_id: 817809830517276702 | Auteur: Sabrina ✪ | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: <@!313263560790900738>
Msg_id: 817809858123661362 | Auteur: Sabrina ✪ | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: 😭
Msg_id: 817809996028706837 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: hein ?
Msg_id: 817810026169237565 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: sa dit quoi
Msg_id: 817810123287166997 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: aahhhhh, j'suis dans un voc ds un autre serv mais j'arrive bientot sur le néant
Msg_id: 817810142795006022 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: avant j'ai un voc privé a faire
Msg_id: 817810151456374814 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: et toi
Msg_id: 817810206808473691 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: rien
Msg_id: 817810329638535198 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: juste les meuf vous avez quoi avec l'écriture comme *sa*
Msg_id: 817810337994637362 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: <@!752940390591758346>
Msg_id: 817810422664921178 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Hein ?
Msg_id: 817810533545541645 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: dans tout les serv des meuf les salon c'est cette écriture *osijdiqjsd*
Msg_id: 817810577006002206 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Italique ?
Msg_id: 817810618022100992 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Ca à plusieurs sens
Msg_id: 817810638788755476 | Auteur: Sabrina ✪ | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: Moi c'est pour préciser qqch
Msg_id: 817812297019424799 | Auteur: Ryuji🐉 | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: La maman a parler
Msg_id: 817812381924589578 | Auteur: Ryuji🐉 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Mdddddddddr
Msg_id: 817812435943686235 | Auteur: Ryuji🐉 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Il en peux plus des ranked Jcrois
Msg_id: 817812694588719154 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p bonne journée booba
Msg_id: 817814272822214708 | Auteur: Ryuji🐉 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Ta fait combien de game la ?
Msg_id: 817814314378985512 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: bah jsp mon jeune marche plus
Msg_id: 817814332653961267 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: a chaque fois que j'lance une game
Msg_id: 817814341843550209 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: ca fait comme la vidéo
Msg_id: 817814937254232115 | Auteur: absolut maïrouille la débrouille | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: -p alejandro lady gaga
Msg_id: 817815438880407553 | Auteur: absolut maïrouille la débrouille | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: -p alejendro lady gaga lyrics
Msg_id: 817817224945467472 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -stop
Msg_id: 817817238672244737 | Auteur: Ryuji🐉 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Wsh
Msg_id: 817817317718360095 | Auteur: Ryuji🐉 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: C’est chaud si tu peux pas jouer ta éteint ton jeu et relancer ?
Msg_id: 817817372660334662 | Auteur: Ryuji🐉 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Sinon désinstalle et réinstalle
Msg_id: 817817449252257842 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p mikasa veil of maya
Msg_id: 817817593577734174 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: j'ai desinstaller reinsttaler, redemarrer le pc
Msg_id: 817817599538495538 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: y'a rien a faire
Msg_id: 817819045696241686 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p I.H.E miss may i
Msg_id: 817819678075781160 | Auteur: Akiro | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p entrée seth rollins
Msg_id: 817819963514683432 | Auteur: Ryuji🐉 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Wsh c’est chelou
Msg_id: 817819993911197746 | Auteur: Ryuji🐉 | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: J’espère mon jeu il fait pas pareil
Msg_id: 817820292462018580 | Auteur: c moi wsh | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p john cena song
Msg_id: 817820298296426546 | Auteur: c moi wsh | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -skip
Msg_id: 817820522469392445 | Auteur: Akiro | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p shinsuke nakamura entrée
Msg_id: 817822829029752872 | Auteur: adalia | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: <@463834698230005760>  <@313263560790900738>  merde
Msg_id: 817822852329898035 | Auteur: adalia | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: 
Msg_id: 817823027248365619 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: wesh dit a enigma le fdp de me deban
Msg_id: 817823068302082048 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: et t'avais deja pris le billet?
Msg_id: 817823274998038598 | Auteur: adalia | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Non  ca va
Msg_id: 817823312595517530 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: okok trk
Msg_id: 817823332308353074 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p meryl ah lala
Msg_id: 817823399535181887 | Auteur: adalia | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: Mais domage je voulait le monter en l air moi
Msg_id: 817823468217172059 | Auteur: c moi wsh | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p rolex ayo
Msg_id: 817823509929132053 | Auteur: c moi wsh | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: c rien c akiro
Msg_id: 817823524038508555 | Auteur: c moi wsh | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: c rien c le ballon
Msg_id: 817823530032824370 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p isk verité 3
Msg_id: 817823537657675796 | Auteur: c moi wsh | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: s/o il est pas beau
Msg_id: 817823558331138098 | Auteur: c moi wsh | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p freeze ashe 22
Msg_id: 817823633731747900 | Auteur: c moi wsh | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p niska bandit
Msg_id: 817823642104496169 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: -p nahir comme avant
Msg_id: 817824065430618173 | Auteur: Asmoless El Dictator | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: oue normal
Msg_id: 817824527513157632 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: *Zartag lpb*
Msg_id: 817825050014121984 | Auteur: Asmoless El Dictator | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: deja prends tes roles avant que j'te marche dessus
Msg_id: 817825108117684265 | Auteur: Sabrina ✪ | Channel: 〘💼〙𝘉𝘶𝘳𝘦𝘢𝘶 | Message: ouiii
Msg_id: 817825139517161513 | Auteur: absolut maïrouille la débrouille | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: <@!752940390591758346>
Msg_id: 817825202363957298 | Auteur: Zartag | Channel: 〘🌍〙𝘎𝘦𝘯𝘦𝘳𝘢𝘭 | Message: calme bg et flm
Msg_id: 817825213722132541 | Auteur: Sabrina ✪ | Channel: 〘🔇〙𝘚𝘢𝘯𝘴-𝘮𝘪𝘤𝘳𝘰 | Message: ouiii
